code,value_set_name,pqi_number
O322XX3,mdc_14_principal_diagnosis_codes,appendix_f
O322XX4,mdc_14_principal_diagnosis_codes,appendix_f
O322XX5,mdc_14_principal_diagnosis_codes,appendix_f
O322XX9,mdc_14_principal_diagnosis_codes,appendix_f
O323XX0,mdc_14_principal_diagnosis_codes,appendix_f
O323XX1,mdc_14_principal_diagnosis_codes,appendix_f
O323XX2,mdc_14_principal_diagnosis_codes,appendix_f
O323XX3,mdc_14_principal_diagnosis_codes,appendix_f
O323XX4,mdc_14_principal_diagnosis_codes,appendix_f
O323XX5,mdc_14_principal_diagnosis_codes,appendix_f
O323XX9,mdc_14_principal_diagnosis_codes,appendix_f
O324XX0,mdc_14_principal_diagnosis_codes,appendix_f
O324XX1,mdc_14_principal_diagnosis_codes,appendix_f
O324XX2,mdc_14_principal_diagnosis_codes,appendix_f
O324XX3,mdc_14_principal_diagnosis_codes,appendix_f
O324XX4,mdc_14_principal_diagnosis_codes,appendix_f
O324XX5,mdc_14_principal_diagnosis_codes,appendix_f
O324XX9,mdc_14_principal_diagnosis_codes,appendix_f
O326XX0,mdc_14_principal_diagnosis_codes,appendix_f
O326XX1,mdc_14_principal_diagnosis_codes,appendix_f
O326XX2,mdc_14_principal_diagnosis_codes,appendix_f
O326XX3,mdc_14_principal_diagnosis_codes,appendix_f
O326XX4,mdc_14_principal_diagnosis_codes,appendix_f
O326XX5,mdc_14_principal_diagnosis_codes,appendix_f
O326XX9,mdc_14_principal_diagnosis_codes,appendix_f
O328XX0,mdc_14_principal_diagnosis_codes,appendix_f
O328XX1,mdc_14_principal_diagnosis_codes,appendix_f
O328XX2,mdc_14_principal_diagnosis_codes,appendix_f
O328XX3,mdc_14_principal_diagnosis_codes,appendix_f
O328XX4,mdc_14_principal_diagnosis_codes,appendix_f
O328XX5,mdc_14_principal_diagnosis_codes,appendix_f
O328XX9,mdc_14_principal_diagnosis_codes,appendix_f
O329XX0,mdc_14_principal_diagnosis_codes,appendix_f
O329XX1,mdc_14_principal_diagnosis_codes,appendix_f
O329XX2,mdc_14_principal_diagnosis_codes,appendix_f
O329XX3,mdc_14_principal_diagnosis_codes,appendix_f
O329XX4,mdc_14_principal_diagnosis_codes,appendix_f
O329XX5,mdc_14_principal_diagnosis_codes,appendix_f
O329XX9,mdc_14_principal_diagnosis_codes,appendix_f
O333XX0,mdc_14_principal_diagnosis_codes,appendix_f
O333XX1,mdc_14_principal_diagnosis_codes,appendix_f
O333XX2,mdc_14_principal_diagnosis_codes,appendix_f
O333XX3,mdc_14_principal_diagnosis_codes,appendix_f
O333XX4,mdc_14_principal_diagnosis_codes,appendix_f
O333XX5,mdc_14_principal_diagnosis_codes,appendix_f
O333XX9,mdc_14_principal_diagnosis_codes,appendix_f
O334XX0,mdc_14_principal_diagnosis_codes,appendix_f
O334XX1,mdc_14_principal_diagnosis_codes,appendix_f
O334XX2,mdc_14_principal_diagnosis_codes,appendix_f
O334XX3,mdc_14_principal_diagnosis_codes,appendix_f
O334XX4,mdc_14_principal_diagnosis_codes,appendix_f
O334XX5,mdc_14_principal_diagnosis_codes,appendix_f
O334XX9,mdc_14_principal_diagnosis_codes,appendix_f
O335XX0,mdc_14_principal_diagnosis_codes,appendix_f
O335XX1,mdc_14_principal_diagnosis_codes,appendix_f
O335XX2,mdc_14_principal_diagnosis_codes,appendix_f
O335XX3,mdc_14_principal_diagnosis_codes,appendix_f
O335XX4,mdc_14_principal_diagnosis_codes,appendix_f
O335XX5,mdc_14_principal_diagnosis_codes,appendix_f
O335XX9,mdc_14_principal_diagnosis_codes,appendix_f
O336XX0,mdc_14_principal_diagnosis_codes,appendix_f
O336XX1,mdc_14_principal_diagnosis_codes,appendix_f
O336XX2,mdc_14_principal_diagnosis_codes,appendix_f
O336XX3,mdc_14_principal_diagnosis_codes,appendix_f
O336XX4,mdc_14_principal_diagnosis_codes,appendix_f
O336XX5,mdc_14_principal_diagnosis_codes,appendix_f
O336XX9,mdc_14_principal_diagnosis_codes,appendix_f
O337XX0,mdc_14_principal_diagnosis_codes,appendix_f
O337XX1,mdc_14_principal_diagnosis_codes,appendix_f
O337XX2,mdc_14_principal_diagnosis_codes,appendix_f
O337XX3,mdc_14_principal_diagnosis_codes,appendix_f
O337XX4,mdc_14_principal_diagnosis_codes,appendix_f
O337XX5,mdc_14_principal_diagnosis_codes,appendix_f
O337XX9,mdc_14_principal_diagnosis_codes,appendix_f
O3500X0,mdc_14_principal_diagnosis_codes,appendix_f
O3500X1,mdc_14_principal_diagnosis_codes,appendix_f
O3500X2,mdc_14_principal_diagnosis_codes,appendix_f
O3500X3,mdc_14_principal_diagnosis_codes,appendix_f
O3500X4,mdc_14_principal_diagnosis_codes,appendix_f
O3500X5,mdc_14_principal_diagnosis_codes,appendix_f
O3500X9,mdc_14_principal_diagnosis_codes,appendix_f
O3501X0,mdc_14_principal_diagnosis_codes,appendix_f
O3501X1,mdc_14_principal_diagnosis_codes,appendix_f
O3501X2,mdc_14_principal_diagnosis_codes,appendix_f
O3501X3,mdc_14_principal_diagnosis_codes,appendix_f
O3501X4,mdc_14_principal_diagnosis_codes,appendix_f
O3501X5,mdc_14_principal_diagnosis_codes,appendix_f
O3501X9,mdc_14_principal_diagnosis_codes,appendix_f
O3502X0,mdc_14_principal_diagnosis_codes,appendix_f
O3502X1,mdc_14_principal_diagnosis_codes,appendix_f
O3502X2,mdc_14_principal_diagnosis_codes,appendix_f
O3502X3,mdc_14_principal_diagnosis_codes,appendix_f
O3502X4,mdc_14_principal_diagnosis_codes,appendix_f
O3502X5,mdc_14_principal_diagnosis_codes,appendix_f
O3502X9,mdc_14_principal_diagnosis_codes,appendix_f
O3503X0,mdc_14_principal_diagnosis_codes,appendix_f
O3503X1,mdc_14_principal_diagnosis_codes,appendix_f
O3503X2,mdc_14_principal_diagnosis_codes,appendix_f
O3503X3,mdc_14_principal_diagnosis_codes,appendix_f
O3503X4,mdc_14_principal_diagnosis_codes,appendix_f
O3503X5,mdc_14_principal_diagnosis_codes,appendix_f
O3503X9,mdc_14_principal_diagnosis_codes,appendix_f
O3504X0,mdc_14_principal_diagnosis_codes,appendix_f
O3504X1,mdc_14_principal_diagnosis_codes,appendix_f
O3504X2,mdc_14_principal_diagnosis_codes,appendix_f
O3504X3,mdc_14_principal_diagnosis_codes,appendix_f
O3504X4,mdc_14_principal_diagnosis_codes,appendix_f
O3504X5,mdc_14_principal_diagnosis_codes,appendix_f
O3504X9,mdc_14_principal_diagnosis_codes,appendix_f
O3505X0,mdc_14_principal_diagnosis_codes,appendix_f
O3505X1,mdc_14_principal_diagnosis_codes,appendix_f
O3505X2,mdc_14_principal_diagnosis_codes,appendix_f
O3505X3,mdc_14_principal_diagnosis_codes,appendix_f
O3505X4,mdc_14_principal_diagnosis_codes,appendix_f
O3505X5,mdc_14_principal_diagnosis_codes,appendix_f
O3505X9,mdc_14_principal_diagnosis_codes,appendix_f
O3506X0,mdc_14_principal_diagnosis_codes,appendix_f
O3506X1,mdc_14_principal_diagnosis_codes,appendix_f
O3506X2,mdc_14_principal_diagnosis_codes,appendix_f
O3506X3,mdc_14_principal_diagnosis_codes,appendix_f
O3506X4,mdc_14_principal_diagnosis_codes,appendix_f
O3506X5,mdc_14_principal_diagnosis_codes,appendix_f
O3506X9,mdc_14_principal_diagnosis_codes,appendix_f
O3507X0,mdc_14_principal_diagnosis_codes,appendix_f
O3507X1,mdc_14_principal_diagnosis_codes,appendix_f
O3507X2,mdc_14_principal_diagnosis_codes,appendix_f
O3507X3,mdc_14_principal_diagnosis_codes,appendix_f
O3507X4,mdc_14_principal_diagnosis_codes,appendix_f
O3507X5,mdc_14_principal_diagnosis_codes,appendix_f
O3507X9,mdc_14_principal_diagnosis_codes,appendix_f
O3508X0,mdc_14_principal_diagnosis_codes,appendix_f
O3508X1,mdc_14_principal_diagnosis_codes,appendix_f
O3508X2,mdc_14_principal_diagnosis_codes,appendix_f
O3508X3,mdc_14_principal_diagnosis_codes,appendix_f
O3508X4,mdc_14_principal_diagnosis_codes,appendix_f
O3508X5,mdc_14_principal_diagnosis_codes,appendix_f
O3508X9,mdc_14_principal_diagnosis_codes,appendix_f
O3509X0,mdc_14_principal_diagnosis_codes,appendix_f
O3509X1,mdc_14_principal_diagnosis_codes,appendix_f
O3509X2,mdc_14_principal_diagnosis_codes,appendix_f
O3509X3,mdc_14_principal_diagnosis_codes,appendix_f
O3509X4,mdc_14_principal_diagnosis_codes,appendix_f
O3509X5,mdc_14_principal_diagnosis_codes,appendix_f
O3509X9,mdc_14_principal_diagnosis_codes,appendix_f
O350XX0,mdc_14_principal_diagnosis_codes,appendix_f
O350XX1,mdc_14_principal_diagnosis_codes,appendix_f
O350XX2,mdc_14_principal_diagnosis_codes,appendix_f
O350XX3,mdc_14_principal_diagnosis_codes,appendix_f
O350XX4,mdc_14_principal_diagnosis_codes,appendix_f
O350XX5,mdc_14_principal_diagnosis_codes,appendix_f
O350XX9,mdc_14_principal_diagnosis_codes,appendix_f
O3510X0,mdc_14_principal_diagnosis_codes,appendix_f
O3510X1,mdc_14_principal_diagnosis_codes,appendix_f
O3510X2,mdc_14_principal_diagnosis_codes,appendix_f
O3510X3,mdc_14_principal_diagnosis_codes,appendix_f
O3510X4,mdc_14_principal_diagnosis_codes,appendix_f
O3510X5,mdc_14_principal_diagnosis_codes,appendix_f
O3510X9,mdc_14_principal_diagnosis_codes,appendix_f
O3511X0,mdc_14_principal_diagnosis_codes,appendix_f
O3511X1,mdc_14_principal_diagnosis_codes,appendix_f
O3511X2,mdc_14_principal_diagnosis_codes,appendix_f
O3511X3,mdc_14_principal_diagnosis_codes,appendix_f
O3511X4,mdc_14_principal_diagnosis_codes,appendix_f
O3511X5,mdc_14_principal_diagnosis_codes,appendix_f
O3511X9,mdc_14_principal_diagnosis_codes,appendix_f
O3512X0,mdc_14_principal_diagnosis_codes,appendix_f
O3512X1,mdc_14_principal_diagnosis_codes,appendix_f
O3512X2,mdc_14_principal_diagnosis_codes,appendix_f
O3512X3,mdc_14_principal_diagnosis_codes,appendix_f
O3512X4,mdc_14_principal_diagnosis_codes,appendix_f
O3512X5,mdc_14_principal_diagnosis_codes,appendix_f
O3512X9,mdc_14_principal_diagnosis_codes,appendix_f
O3513X0,mdc_14_principal_diagnosis_codes,appendix_f
O3513X1,mdc_14_principal_diagnosis_codes,appendix_f
O3513X2,mdc_14_principal_diagnosis_codes,appendix_f
O3513X3,mdc_14_principal_diagnosis_codes,appendix_f
O3513X4,mdc_14_principal_diagnosis_codes,appendix_f
O3513X5,mdc_14_principal_diagnosis_codes,appendix_f
O3513X9,mdc_14_principal_diagnosis_codes,appendix_f
O3514X0,mdc_14_principal_diagnosis_codes,appendix_f
O3514X1,mdc_14_principal_diagnosis_codes,appendix_f
O3514X2,mdc_14_principal_diagnosis_codes,appendix_f
O3514X3,mdc_14_principal_diagnosis_codes,appendix_f
O3514X4,mdc_14_principal_diagnosis_codes,appendix_f
O3514X5,mdc_14_principal_diagnosis_codes,appendix_f
O3514X9,mdc_14_principal_diagnosis_codes,appendix_f
O3515X0,mdc_14_principal_diagnosis_codes,appendix_f
O3515X1,mdc_14_principal_diagnosis_codes,appendix_f
O3515X2,mdc_14_principal_diagnosis_codes,appendix_f
O3515X3,mdc_14_principal_diagnosis_codes,appendix_f
O3515X4,mdc_14_principal_diagnosis_codes,appendix_f
O3515X5,mdc_14_principal_diagnosis_codes,appendix_f
O3515X9,mdc_14_principal_diagnosis_codes,appendix_f
O3519X0,mdc_14_principal_diagnosis_codes,appendix_f
O3519X1,mdc_14_principal_diagnosis_codes,appendix_f
O3519X2,mdc_14_principal_diagnosis_codes,appendix_f
O3519X3,mdc_14_principal_diagnosis_codes,appendix_f
O3519X4,mdc_14_principal_diagnosis_codes,appendix_f
O3519X5,mdc_14_principal_diagnosis_codes,appendix_f
O3519X9,mdc_14_principal_diagnosis_codes,appendix_f
O351XX0,mdc_14_principal_diagnosis_codes,appendix_f
O351XX1,mdc_14_principal_diagnosis_codes,appendix_f
O351XX2,mdc_14_principal_diagnosis_codes,appendix_f
O351XX3,mdc_14_principal_diagnosis_codes,appendix_f
O351XX4,mdc_14_principal_diagnosis_codes,appendix_f
O351XX5,mdc_14_principal_diagnosis_codes,appendix_f
O351XX9,mdc_14_principal_diagnosis_codes,appendix_f
O352XX0,mdc_14_principal_diagnosis_codes,appendix_f
O352XX1,mdc_14_principal_diagnosis_codes,appendix_f
O352XX2,mdc_14_principal_diagnosis_codes,appendix_f
O352XX3,mdc_14_principal_diagnosis_codes,appendix_f
O352XX4,mdc_14_principal_diagnosis_codes,appendix_f
O352XX5,mdc_14_principal_diagnosis_codes,appendix_f
O352XX9,mdc_14_principal_diagnosis_codes,appendix_f
O353XX0,mdc_14_principal_diagnosis_codes,appendix_f
O353XX1,mdc_14_principal_diagnosis_codes,appendix_f
O353XX2,mdc_14_principal_diagnosis_codes,appendix_f
O353XX3,mdc_14_principal_diagnosis_codes,appendix_f
O353XX4,mdc_14_principal_diagnosis_codes,appendix_f
O353XX5,mdc_14_principal_diagnosis_codes,appendix_f
O353XX9,mdc_14_principal_diagnosis_codes,appendix_f
O354XX0,mdc_14_principal_diagnosis_codes,appendix_f
O354XX1,mdc_14_principal_diagnosis_codes,appendix_f
O354XX2,mdc_14_principal_diagnosis_codes,appendix_f
O354XX3,mdc_14_principal_diagnosis_codes,appendix_f
O354XX4,mdc_14_principal_diagnosis_codes,appendix_f
O354XX5,mdc_14_principal_diagnosis_codes,appendix_f
O354XX9,mdc_14_principal_diagnosis_codes,appendix_f
O355XX0,mdc_14_principal_diagnosis_codes,appendix_f
O355XX1,mdc_14_principal_diagnosis_codes,appendix_f
O355XX2,mdc_14_principal_diagnosis_codes,appendix_f
O355XX3,mdc_14_principal_diagnosis_codes,appendix_f
O355XX4,mdc_14_principal_diagnosis_codes,appendix_f
O355XX5,mdc_14_principal_diagnosis_codes,appendix_f
O355XX9,mdc_14_principal_diagnosis_codes,appendix_f
O356XX0,mdc_14_principal_diagnosis_codes,appendix_f
O356XX1,mdc_14_principal_diagnosis_codes,appendix_f
O356XX2,mdc_14_principal_diagnosis_codes,appendix_f
O356XX3,mdc_14_principal_diagnosis_codes,appendix_f
O356XX4,mdc_14_principal_diagnosis_codes,appendix_f
O356XX5,mdc_14_principal_diagnosis_codes,appendix_f
O356XX9,mdc_14_principal_diagnosis_codes,appendix_f
O357XX0,mdc_14_principal_diagnosis_codes,appendix_f
O357XX1,mdc_14_principal_diagnosis_codes,appendix_f
O357XX2,mdc_14_principal_diagnosis_codes,appendix_f
O357XX3,mdc_14_principal_diagnosis_codes,appendix_f
O357XX4,mdc_14_principal_diagnosis_codes,appendix_f
O357XX5,mdc_14_principal_diagnosis_codes,appendix_f
O357XX9,mdc_14_principal_diagnosis_codes,appendix_f
O358XX0,mdc_14_principal_diagnosis_codes,appendix_f
O358XX1,mdc_14_principal_diagnosis_codes,appendix_f
O358XX2,mdc_14_principal_diagnosis_codes,appendix_f
O358XX3,mdc_14_principal_diagnosis_codes,appendix_f
O358XX4,mdc_14_principal_diagnosis_codes,appendix_f
O358XX5,mdc_14_principal_diagnosis_codes,appendix_f
O358XX9,mdc_14_principal_diagnosis_codes,appendix_f
O359XX0,mdc_14_principal_diagnosis_codes,appendix_f
O359XX1,mdc_14_principal_diagnosis_codes,appendix_f
O359XX2,mdc_14_principal_diagnosis_codes,appendix_f
O359XX3,mdc_14_principal_diagnosis_codes,appendix_f
O359XX4,mdc_14_principal_diagnosis_codes,appendix_f
O359XX5,mdc_14_principal_diagnosis_codes,appendix_f
O359XX9,mdc_14_principal_diagnosis_codes,appendix_f
O35AXX0,mdc_14_principal_diagnosis_codes,appendix_f
O35AXX1,mdc_14_principal_diagnosis_codes,appendix_f
O35AXX2,mdc_14_principal_diagnosis_codes,appendix_f
O35AXX3,mdc_14_principal_diagnosis_codes,appendix_f
O35AXX4,mdc_14_principal_diagnosis_codes,appendix_f
O35AXX5,mdc_14_principal_diagnosis_codes,appendix_f
O35AXX9,mdc_14_principal_diagnosis_codes,appendix_f
O35BXX0,mdc_14_principal_diagnosis_codes,appendix_f
O35BXX1,mdc_14_principal_diagnosis_codes,appendix_f
O35BXX2,mdc_14_principal_diagnosis_codes,appendix_f
O35BXX3,mdc_14_principal_diagnosis_codes,appendix_f
O35BXX4,mdc_14_principal_diagnosis_codes,appendix_f
O35BXX5,mdc_14_principal_diagnosis_codes,appendix_f
O35BXX9,mdc_14_principal_diagnosis_codes,appendix_f
O35CXX0,mdc_14_principal_diagnosis_codes,appendix_f
O35CXX1,mdc_14_principal_diagnosis_codes,appendix_f
O35CXX2,mdc_14_principal_diagnosis_codes,appendix_f
O35CXX3,mdc_14_principal_diagnosis_codes,appendix_f
O35CXX4,mdc_14_principal_diagnosis_codes,appendix_f
O35CXX5,mdc_14_principal_diagnosis_codes,appendix_f
O35CXX9,mdc_14_principal_diagnosis_codes,appendix_f
O35DXX0,mdc_14_principal_diagnosis_codes,appendix_f
O35DXX1,mdc_14_principal_diagnosis_codes,appendix_f
O35DXX2,mdc_14_principal_diagnosis_codes,appendix_f
O35DXX3,mdc_14_principal_diagnosis_codes,appendix_f
O35DXX4,mdc_14_principal_diagnosis_codes,appendix_f
O35DXX5,mdc_14_principal_diagnosis_codes,appendix_f
O35DXX9,mdc_14_principal_diagnosis_codes,appendix_f
O35EXX0,mdc_14_principal_diagnosis_codes,appendix_f
O35EXX1,mdc_14_principal_diagnosis_codes,appendix_f
O35EXX2,mdc_14_principal_diagnosis_codes,appendix_f
O35EXX3,mdc_14_principal_diagnosis_codes,appendix_f
O35EXX4,mdc_14_principal_diagnosis_codes,appendix_f
O35EXX5,mdc_14_principal_diagnosis_codes,appendix_f
O35EXX9,mdc_14_principal_diagnosis_codes,appendix_f
O35FXX0,mdc_14_principal_diagnosis_codes,appendix_f
O35FXX1,mdc_14_principal_diagnosis_codes,appendix_f
O35FXX2,mdc_14_principal_diagnosis_codes,appendix_f
O35FXX3,mdc_14_principal_diagnosis_codes,appendix_f
O35FXX4,mdc_14_principal_diagnosis_codes,appendix_f
O35FXX5,mdc_14_principal_diagnosis_codes,appendix_f
O35FXX9,mdc_14_principal_diagnosis_codes,appendix_f
O35GXX0,mdc_14_principal_diagnosis_codes,appendix_f
O35GXX1,mdc_14_principal_diagnosis_codes,appendix_f
O35GXX2,mdc_14_principal_diagnosis_codes,appendix_f
O35GXX3,mdc_14_principal_diagnosis_codes,appendix_f
O35GXX4,mdc_14_principal_diagnosis_codes,appendix_f
O35GXX5,mdc_14_principal_diagnosis_codes,appendix_f
O35GXX9,mdc_14_principal_diagnosis_codes,appendix_f
O35HXX0,mdc_14_principal_diagnosis_codes,appendix_f
O35HXX1,mdc_14_principal_diagnosis_codes,appendix_f
O35HXX2,mdc_14_principal_diagnosis_codes,appendix_f
O35HXX3,mdc_14_principal_diagnosis_codes,appendix_f
O35HXX4,mdc_14_principal_diagnosis_codes,appendix_f
O35HXX5,mdc_14_principal_diagnosis_codes,appendix_f
O35HXX9,mdc_14_principal_diagnosis_codes,appendix_f
O360110,mdc_14_principal_diagnosis_codes,appendix_f
O360111,mdc_14_principal_diagnosis_codes,appendix_f
O360112,mdc_14_principal_diagnosis_codes,appendix_f
O360113,mdc_14_principal_diagnosis_codes,appendix_f
O360114,mdc_14_principal_diagnosis_codes,appendix_f
O360115,mdc_14_principal_diagnosis_codes,appendix_f
O360119,mdc_14_principal_diagnosis_codes,appendix_f
O360120,mdc_14_principal_diagnosis_codes,appendix_f
O360121,mdc_14_principal_diagnosis_codes,appendix_f
O360122,mdc_14_principal_diagnosis_codes,appendix_f
O360123,mdc_14_principal_diagnosis_codes,appendix_f
O360124,mdc_14_principal_diagnosis_codes,appendix_f
O360125,mdc_14_principal_diagnosis_codes,appendix_f
O360129,mdc_14_principal_diagnosis_codes,appendix_f
O360130,mdc_14_principal_diagnosis_codes,appendix_f
O360131,mdc_14_principal_diagnosis_codes,appendix_f
O360132,mdc_14_principal_diagnosis_codes,appendix_f
O360133,mdc_14_principal_diagnosis_codes,appendix_f
O360134,mdc_14_principal_diagnosis_codes,appendix_f
O360135,mdc_14_principal_diagnosis_codes,appendix_f
O360139,mdc_14_principal_diagnosis_codes,appendix_f
O360190,mdc_14_principal_diagnosis_codes,appendix_f
O360191,mdc_14_principal_diagnosis_codes,appendix_f
O360192,mdc_14_principal_diagnosis_codes,appendix_f
O360193,mdc_14_principal_diagnosis_codes,appendix_f
O360194,mdc_14_principal_diagnosis_codes,appendix_f
O360195,mdc_14_principal_diagnosis_codes,appendix_f
O360199,mdc_14_principal_diagnosis_codes,appendix_f
O360910,mdc_14_principal_diagnosis_codes,appendix_f
O360911,mdc_14_principal_diagnosis_codes,appendix_f
O360912,mdc_14_principal_diagnosis_codes,appendix_f
O360913,mdc_14_principal_diagnosis_codes,appendix_f
O360914,mdc_14_principal_diagnosis_codes,appendix_f
O360915,mdc_14_principal_diagnosis_codes,appendix_f
O360919,mdc_14_principal_diagnosis_codes,appendix_f
O360920,mdc_14_principal_diagnosis_codes,appendix_f
O360921,mdc_14_principal_diagnosis_codes,appendix_f
O360922,mdc_14_principal_diagnosis_codes,appendix_f
O360923,mdc_14_principal_diagnosis_codes,appendix_f
O360924,mdc_14_principal_diagnosis_codes,appendix_f
O360925,mdc_14_principal_diagnosis_codes,appendix_f
O360929,mdc_14_principal_diagnosis_codes,appendix_f
O360930,mdc_14_principal_diagnosis_codes,appendix_f
O360931,mdc_14_principal_diagnosis_codes,appendix_f
O360932,mdc_14_principal_diagnosis_codes,appendix_f
O360933,mdc_14_principal_diagnosis_codes,appendix_f
O360934,mdc_14_principal_diagnosis_codes,appendix_f
O360935,mdc_14_principal_diagnosis_codes,appendix_f
O360939,mdc_14_principal_diagnosis_codes,appendix_f
O360990,mdc_14_principal_diagnosis_codes,appendix_f
O360991,mdc_14_principal_diagnosis_codes,appendix_f
O360992,mdc_14_principal_diagnosis_codes,appendix_f
O360993,mdc_14_principal_diagnosis_codes,appendix_f
O360994,mdc_14_principal_diagnosis_codes,appendix_f
O360995,mdc_14_principal_diagnosis_codes,appendix_f
O360999,mdc_14_principal_diagnosis_codes,appendix_f
O361110,mdc_14_principal_diagnosis_codes,appendix_f
O361111,mdc_14_principal_diagnosis_codes,appendix_f
O361112,mdc_14_principal_diagnosis_codes,appendix_f
O361113,mdc_14_principal_diagnosis_codes,appendix_f
O361114,mdc_14_principal_diagnosis_codes,appendix_f
O361115,mdc_14_principal_diagnosis_codes,appendix_f
O361119,mdc_14_principal_diagnosis_codes,appendix_f
O361120,mdc_14_principal_diagnosis_codes,appendix_f
O361121,mdc_14_principal_diagnosis_codes,appendix_f
