value_set_member_id,concept_id,status,last_update_date,last_update_note,code,code_description,coding_system_id,coding_system_version,include_descendants,comment
1536,22,active,2024-03-21,,S72044,Nondisplaced fracture of base of neck of right femur,2,2024,false,
1537,22,active,2024-03-21,,S72044A,"Nondisplaced fracture of base of neck of right femur, initial encounter for closed fracture",2,2024,false,
1538,22,active,2024-03-21,,S72044B,"Nondisplaced fracture of base of neck of right femur, initial encounter for open fracture type I or II",2,2024,false,
1539,22,active,2024-03-21,,S72044C,"Nondisplaced fracture of base of neck of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",2,2024,false,
1540,22,active,2024-03-21,,S72044D,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for closed fracture with routine healing",2,2024,false,
1541,22,active,2024-03-21,,S72044E,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with routine healing",2,2024,false,
1542,22,active,2024-03-21,,S72044F,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",2,2024,false,
1543,22,active,2024-03-21,,S72044G,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for closed fracture with delayed healing",2,2024,false,
1544,22,active,2024-03-21,,S72044H,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with delayed healing",2,2024,false,
1545,22,active,2024-03-21,,S72044J,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",2,2024,false,
1546,22,active,2024-03-21,,S72044K,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for closed fracture with nonunion",2,2024,false,
1547,22,active,2024-03-21,,S72044M,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with nonunion",2,2024,false,
1548,22,active,2024-03-21,,S72044N,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",2,2024,false,
1549,22,active,2024-03-21,,S72044P,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for closed fracture with malunion",2,2024,false,
1550,22,active,2024-03-21,,S72044Q,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with malunion",2,2024,false,
1551,22,active,2024-03-21,,S72044R,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",2,2024,false,
1552,22,active,2024-03-21,,S72044S,"Nondisplaced fracture of base of neck of right femur, sequela",2,2024,false,
1553,22,active,2024-03-21,,S72045,Nondisplaced fracture of base of neck of left femur,2,2024,false,
1554,22,active,2024-03-21,,S72045A,"Nondisplaced fracture of base of neck of left femur, initial encounter for closed fracture",2,2024,false,
1555,22,active,2024-03-21,,S72045B,"Nondisplaced fracture of base of neck of left femur, initial encounter for open fracture type I or II",2,2024,false,
1556,22,active,2024-03-21,,S72045C,"Nondisplaced fracture of base of neck of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",2,2024,false,
1557,22,active,2024-03-21,,S72045D,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for closed fracture with routine healing",2,2024,false,
1558,22,active,2024-03-21,,S72045E,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type I or II with routine healing",2,2024,false,
1559,22,active,2024-03-21,,S72045F,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",2,2024,false,
1560,22,active,2024-03-21,,S72045G,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for closed fracture with delayed healing",2,2024,false,
1561,22,active,2024-03-21,,S72045H,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type I or II with delayed healing",2,2024,false,
1562,22,active,2024-03-21,,S72045J,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",2,2024,false,
1563,22,active,2024-03-21,,S72045K,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for closed fracture with nonunion",2,2024,false,
1564,22,active,2024-03-21,,S72045M,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type I or II with nonunion",2,2024,false,
1565,22,active,2024-03-21,,S72045N,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",2,2024,false,
1566,22,active,2024-03-21,,S72045P,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for closed fracture with malunion",2,2024,false,
1567,22,active,2024-03-21,,S72045Q,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type I or II with malunion",2,2024,false,
1568,22,active,2024-03-21,,S72045R,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",2,2024,false,
1569,22,active,2024-03-21,,S72045S,"Nondisplaced fracture of base of neck of left femur, sequela",2,2024,false,
1570,22,active,2024-03-21,,S72046,Nondisplaced fracture of base of neck of unspecified femur,2,2024,false,
1571,22,active,2024-03-21,,S72046A,"Nondisplaced fracture of base of neck of unspecified femur, initial encounter for closed fracture",2,2024,false,
1572,22,active,2024-03-21,,S72046B,"Nondisplaced fracture of base of neck of unspecified femur, initial encounter for open fracture type I or II",2,2024,false,
1573,22,active,2024-03-21,,S72046C,"Nondisplaced fracture of base of neck of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",2,2024,false,
1574,22,active,2024-03-21,,S72046D,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for closed fracture with routine healing",2,2024,false,
1575,22,active,2024-03-21,,S72046E,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type I or II with routine healing",2,2024,false,
1576,22,active,2024-03-21,,S72046F,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",2,2024,false,
1577,22,active,2024-03-21,,S72046G,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for closed fracture with delayed healing",2,2024,false,
1578,22,active,2024-03-21,,S72046H,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing",2,2024,false,
1579,22,active,2024-03-21,,S72046J,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",2,2024,false,
1580,22,active,2024-03-21,,S72046K,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for closed fracture with nonunion",2,2024,false,
1581,22,active,2024-03-21,,S72046M,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",2,2024,false,
1582,22,active,2024-03-21,,S72046N,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",2,2024,false,
1583,22,active,2024-03-21,,S72046P,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for closed fracture with malunion",2,2024,false,
1584,22,active,2024-03-21,,S72046Q,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type I or II with malunion",2,2024,false,
1585,22,active,2024-03-21,,S72046R,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",2,2024,false,
1586,22,active,2024-03-21,,S72046S,"Nondisplaced fracture of base of neck of unspecified femur, sequela",2,2024,false,
1587,22,active,2024-03-21,,S7205,Unspecified fracture of head of femur,2,2024,false,
1588,22,active,2024-03-21,,S72051,Unspecified fracture of head of right femur,2,2024,false,
1589,22,active,2024-03-21,,S72051A,"Unspecified fracture of head of right femur, initial encounter for closed fracture",2,2024,false,
1590,22,active,2024-03-21,,S72051B,"Unspecified fracture of head of right femur, initial encounter for open fracture type I or II",2,2024,false,
1591,22,active,2024-03-21,,S72051C,"Unspecified fracture of head of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",2,2024,false,
1592,22,active,2024-03-21,,S72051D,"Unspecified fracture of head of right femur, subsequent encounter for closed fracture with routine healing",2,2024,false,
1593,22,active,2024-03-21,,S72051E,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type I or II with routine healing",2,2024,false,
1594,22,active,2024-03-21,,S72051F,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",2,2024,false,
1595,22,active,2024-03-21,,S72051G,"Unspecified fracture of head of right femur, subsequent encounter for closed fracture with delayed healing",2,2024,false,
1596,22,active,2024-03-21,,S72051H,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type I or II with delayed healing",2,2024,false,
1597,22,active,2024-03-21,,S72051J,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",2,2024,false,
1598,22,active,2024-03-21,,S72051K,"Unspecified fracture of head of right femur, subsequent encounter for closed fracture with nonunion",2,2024,false,
1599,22,active,2024-03-21,,S72051M,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type I or II with nonunion",2,2024,false,
1600,22,active,2024-03-21,,S72051N,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",2,2024,false,
1601,22,active,2024-03-21,,S72051P,"Unspecified fracture of head of right femur, subsequent encounter for closed fracture with malunion",2,2024,false,
1602,22,active,2024-03-21,,S72051Q,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type I or II with malunion",2,2024,false,
1603,22,active,2024-03-21,,S72051R,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",2,2024,false,
1604,22,active,2024-03-21,,S72051S,"Unspecified fracture of head of right femur, sequela",2,2024,false,
1605,22,active,2024-03-21,,S72052,Unspecified fracture of head of left femur,2,2024,false,
1606,22,active,2024-03-21,,S72052A,"Unspecified fracture of head of left femur, initial encounter for closed fracture",2,2024,false,
1607,22,active,2024-03-21,,S72052B,"Unspecified fracture of head of left femur, initial encounter for open fracture type I or II",2,2024,false,
1608,22,active,2024-03-21,,S72052C,"Unspecified fracture of head of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",2,2024,false,
1609,22,active,2024-03-21,,S72052D,"Unspecified fracture of head of left femur, subsequent encounter for closed fracture with routine healing",2,2024,false,
1610,22,active,2024-03-21,,S72052E,"Unspecified fracture of head of left femur, subsequent encounter for open fracture type I or II with routine healing",2,2024,false,
1611,22,active,2024-03-21,,S72052F,"Unspecified fracture of head of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",2,2024,false,
1612,22,active,2024-03-21,,S72052G,"Unspecified fracture of head of left femur, subsequent encounter for closed fracture with delayed healing",2,2024,false,
1613,22,active,2024-03-21,,S72052H,"Unspecified fracture of head of left femur, subsequent encounter for open fracture type I or II with delayed healing",2,2024,false,
