condition_id,condition,condition_column_name,chronic_condition_type,condition_category,additional_logic,claims_qualification,inclusion_type,code_system,code
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,50090286600
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,51285027502
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,63459030042
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,65757030001
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,68115068030
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,00056001130
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,00056001170
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,00056007950
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,00056008050
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,00185003930
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,00406009201
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,00406009203
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,00406117001
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,00555090201
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,00555090202
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,00904703604
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,16729008101
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,42291063230
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,43063059115
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,47335032683
55,Opioid Use Disorder (OUD),opioid_use_disorder_oud,Other chronic or potentially disabling conditions,Substance Abuse,"Exclude beneficiaries with NDC for Naltrexone, if the CCW alcohol use disorder indicator = Yes and opioid use disorder DX indicator (from measure #2 OUD using diagnoses) = No; or CCW drug use disorder indicator = Yes and opioid use DX disorder = No",At least 1 inpatient claim OR 2 other non-drug claims of any service type with a ICD-10-CM or ICD-10-PCS code OR at least 1 inpatient claim OR 1 emergency department (ED) claim with a ICD-10-CM code OR 1 or more drug claim with an NDC for opioid-MAT OR 1 or more non-drug claim with a HCPCs code,Include,NDC,47335032688
